model,vectorizer,accuracy,precision,recall,f1_score,balanced_accuracy,matthews_corrcoef,training_time,roc_auc
LinearSVC,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.012178182601928711,0.5170146656723839
KNN,count_unigram,0.5352112676056338,0.5641133043614849,0.5352112676056338,0.4160118606375093,0.5131991051454139,0.058940353073498236,0.04777193069458008,0.5167163808103407
linear_stacking,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.03304791450500488,0.5170146656723839
ada_boost_tree,count_unigram,0.528169014084507,0.7515801522918429,0.528169014084507,0.36890035748258615,0.5037037037037037,0.0624500847660933,0.016141891479492188,0.5037037037037038
ada_boost_simple,count_unigram,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.06780719757080078,0.5037037037037038
gradient_boost_custom,count_unigram,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.13480710983276367,0.512670892368879
weighted_ensemble,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.22985100746154785,0.5249627143922445
bagging_lr,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.11222004890441895,0.5248632861048967
bagging_sgd,count_unigram,0.5352112676056338,0.6941838531187123,0.5352112676056338,0.38715636374973694,0.5112851106139696,0.0956504071638544,0.11114978790283203,0.5185371613223962
calibrated_rf,count_unigram,0.5422535211267606,0.7159919951362853,0.5422535211267606,0.4020032297025965,0.5186925180213771,0.12982543875085958,0.5605120658874512,0.5282189908028835
calibrated_svm,count_unigram,0.5352112676056338,0.6941838531187123,0.5352112676056338,0.38715636374973694,0.5112851106139696,0.0956504071638544,0.024456262588500977,0.5184812329107631
ovr_nb,count_unigram,0.5387323943661971,0.7070649704679691,0.5387323943661971,0.3946247578931533,0.5149888143176734,0.11383352640017032,0.014010906219482422,0.5180524484215759
ovr_svm,count_unigram,0.5422535211267606,0.7159919951362853,0.5422535211267606,0.4020032297025965,0.5186925180213771,0.12982543875085958,0.015342950820922852,0.5186925180213771
feature_selection_lr,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.0202789306640625,0.5250062142679592
feature_selection_rf,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.2597792148590088,0.5249627143922445
stress_focused_ensemble,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.1679999828338623,0.5249378573204075
XGBoost,count_unigram,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.06651997566223145,0.512670892368879
LightGBM,count_unigram,0.48063380281690143,0.5355086105401492,0.48063380281690143,0.3378605643878156,0.50381556052697,0.02236547349192252,0.07403111457824707,0.507394978871489
CatBoost,count_unigram,0.5404929577464789,0.6820332249909714,0.5404929577464789,0.4010698726887149,0.5170146656723837,0.11363843967540437,0.2118079662322998,0.5249999999999999
LogisticRegression,count_bigram,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.04398798942565918,0.5394668158090977
LogisticRegression_L1,count_bigram,0.477112676056338,0.7510060362173038,0.477112676056338,0.3101881327885318,0.5016778523489933,0.039974424549814924,0.11412692070007324,0.512670892368879
RidgeClassifier,count_bigram,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.019116640090942383,0.5332214765100671
SGDClassifier,count_bigram,0.477112676056338,0.5123265297678021,0.477112676056338,0.32501387682996824,0.5008078548347005,0.005855033685512201,0.025790929794311523,0.5008078548347005
MultinomialNB,count_bigram,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.01440119743347168,0.5337745463584389
ComplementNB,count_bigram,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.014081954956054688,0.5338056176982351
BernoulliNB,count_bigram,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.01429295539855957,0.5331531195625155
RandomForest,count_bigram,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.25704383850097656,0.5367884663186676
ExtraTrees,count_bigram,0.5475352112676056,0.6540731023556577,0.5475352112676056,0.4231068906078139,0.5249440715883669,0.1263936294207502,0.20800399780273438,0.5252423564504102
GradientBoosting,count_bigram,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.12618088722229004,0.5311831966194381
LinearSVC,count_bigram,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.014683961868286133,0.5332214765100671
KNN,count_bigram,0.48063380281690143,0.5498301660273491,0.48063380281690143,0.3323692520513317,0.5041635595326871,0.027807799336201946,0.057893991470336914,0.5305804126273924
linear_stacking,count_bigram,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.03606295585632324,0.5332214765100671
ada_boost_tree,count_bigram,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.022032976150512695,0.5
ada_boost_simple,count_bigram,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.0800011157989502,0.5
gradient_boost_custom,count_bigram,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.15078186988830566,0.512670892368879
weighted_ensemble,count_bigram,0.5580985915492958,0.678593054070054,0.5580985915492958,0.443626910124352,0.5360551826994779,0.16360415488665622,0.5034689903259277,0.5394108873974646
bagging_lr,count_bigram,0.5563380281690141,0.6650348185768888,0.5563380281690141,0.44255677606307703,0.5343773303504847,0.1535113150671338,0.11345362663269043,0.5378448918717376
bagging_sgd,count_bigram,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.11869120597839355,0.5428225205070842
calibrated_rf,count_bigram,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,1.1511309146881104,0.5301640566741238
calibrated_svm,count_bigram,0.5563380281690141,0.6415201736736207,0.5563380281690141,0.44924287040456773,0.5348993288590604,0.1430638863287274,0.021814823150634766,0.5398086005468556
ovr_nb,count_bigram,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.012470006942749023,0.5337745463584389
ovr_svm,count_bigram,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.014042854309082031,0.5323514789957743
feature_selection_lr,count_bigram,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.019213199615478516,0.5394668158090977
feature_selection_rf,count_bigram,0.5545774647887324,0.6523209358874458,0.5545774647887324,0.4414863782331925,0.5326994780014914,0.14377813299686729,0.5684201717376709,0.5398210290827741
stress_focused_ensemble,count_bigram,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.1239168643951416,0.533749689286602
XGBoost,count_bigram,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.030158042907714844,0.512670892368879
LightGBM,count_bigram,0.48063380281690143,0.5355086105401492,0.48063380281690143,0.3378605643878156,0.50381556052697,0.02236547349192252,0.024936914443969727,0.507394978871489
CatBoost,count_bigram,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.22544384002685547,0.5419338801889136
LogisticRegression,tfidf_char,0.5246478873239436,0.5249832327297116,0.5246478873239436,0.5247895860856715,0.5238379318916232,0.04764744723249751,0.07731103897094727,0.5162751677852349
LogisticRegression_L1,tfidf_char,0.5246478873239436,0.5153022300469483,0.5246478873239436,0.459418471738648,0.5076559781257768,0.021132882529452668,0.05260014533996582,0.495121799652001
RidgeClassifier,tfidf_char,0.5316901408450704,0.5310612113533368,0.5316901408450704,0.531270403880235,0.5298533432761621,0.05981383188131123,0.05107593536376953,0.5298533432761621
SGDClassifier,tfidf_char,0.5246478873239436,0.5163223787167449,0.5246478873239436,0.4798354879261788,0.5102659706686552,0.02527392941890677,0.06309032440185547,0.5102659706686553
MultinomialNB,tfidf_char,0.5105633802816901,0.506598330806586,0.5105633802816901,0.5049282972490298,0.50519512801392,0.010634124160839626,0.048564910888671875,0.5049527715635098
ComplementNB,tfidf_char,0.522887323943662,0.5216965200335635,0.522887323943662,0.5219279671482249,0.5204200845140442,0.04100485551871865,0.04818010330200195,0.5049527715635098
BernoulliNB,tfidf_char,0.522887323943662,0.5157190995711589,0.522887323943662,0.49777745759627945,0.5118941088739746,0.02656324831962827,0.047548770904541016,0.4982102908277405
RandomForest,tfidf_char,0.5404929577464789,0.5369046187363402,0.5404929577464789,0.5262489883387073,0.5319786229182202,0.06815449694432497,0.27036523818969727,0.5022495650012428
ExtraTrees,tfidf_char,0.5158450704225352,0.4948681809424115,0.5158450704225352,0.433363318226723,0.4971787223465076,-0.00862563388471781,0.23636722564697266,0.4825130499627144
GradientBoosting,tfidf_char,0.5176056338028169,0.5059337948595528,0.5176056338028169,0.4721293470065667,0.5032065622669649,0.007894278196220274,0.3619251251220703,0.5250994282873478
LinearSVC,tfidf_char,0.5264084507042254,0.5260038028782947,0.5264084507042254,0.5261654208454735,0.5248197862291821,0.04969054902009053,0.04915285110473633,0.5248197862291821
KNN,tfidf_char,0.5387323943661971,0.5395812374245472,0.5387323943661971,0.5389900058120988,0.5384787472035795,0.07687155636314744,0.09061884880065918,0.541411881680338
linear_stacking,tfidf_char,0.5387323943661971,0.5364001141811718,0.5387323943661971,0.5353959198227339,0.5344767586378325,0.0699624929533977,0.09039616584777832,0.5344767586378325
ada_boost_tree,tfidf_char,0.5176056338028169,0.4719604391052196,0.5176056338028169,0.3862561183183253,0.49502858563261243,-0.02468282716359061,0.06189417839050293,0.494432015908526
ada_boost_simple,tfidf_char,0.5158450704225352,0.46357611599616116,0.5158450704225352,0.3853196569124333,0.4933507332836192,-0.03237604868420229,0.1422889232635498,0.4927790206313697
gradient_boost_custom,tfidf_char,0.5017605633802817,0.4993920789695438,0.5017605633802817,0.4994455199559272,0.498197862291822,-0.0036380039518876723,0.3273921012878418,0.49843400447427294
weighted_ensemble,tfidf_char,0.5352112676056338,0.5338836818378626,0.5352112676056338,0.534010532926866,0.5325130499627144,0.06536329084553323,1.9412500858306885,0.5192580164056674
bagging_lr,tfidf_char,0.5176056338028169,0.5179444760324198,0.5176056338028169,0.5177494318054592,0.5167785234899329,0.03353704575801441,0.2645409107208252,0.5111794680586628
bagging_sgd,tfidf_char,0.528169014084507,0.5255934501527822,0.528169014084507,0.5247561317270713,0.523887646035297,0.04847437327196481,0.19509601593017578,0.5171824509072831
calibrated_rf,tfidf_char,0.5475352112676056,0.5513704677648956,0.5475352112676056,0.500766910478882,0.5326000497141437,0.08211427876776564,3.4919047355651855,0.5386465324384788
calibrated_svm,tfidf_char,0.5404929577464789,0.5419627502756912,0.5404929577464789,0.4865903523248257,0.5246706437981605,0.06444383328537048,0.05479288101196289,0.5113596818294804
ovr_nb,tfidf_char,0.5105633802816901,0.506598330806586,0.5105633802816901,0.5049282972490298,0.50519512801392,0.010634124160839626,0.042910099029541016,0.5049527715635098
ovr_svm,tfidf_char,0.5246478873239436,0.5212285272327608,0.5246478873239436,0.5191749649540937,0.5193139448173005,0.03953451900943727,0.04638385772705078,0.5193139448173005
feature_selection_lr,tfidf_char,0.5246478873239436,0.5249832327297116,0.5246478873239436,0.5247895860856715,0.5238379318916232,0.04764744723249751,0.06125211715698242,0.5162751677852349
feature_selection_rf,tfidf_char,0.5211267605633803,0.5206350242603949,0.5211267605633803,0.5208228729576309,0.5194382301764853,0.03892583837175152,2.2674338817596436,0.5273614218245091
stress_focused_ensemble,tfidf_char,0.5193661971830986,0.5191171854750136,0.5193661971830986,0.5192272351524579,0.5179343773303505,0.035889502167160935,0.10047388076782227,0.5051640566741238
XGBoost,tfidf_char,0.5193661971830986,0.5120847308228543,0.5193661971830986,0.4981355018078537,0.5092344021874223,0.020244095314937396,0.13245630264282227,0.49363658960974394
LightGBM,tfidf_char,0.5176056338028169,0.5048836497244336,0.5176056338028169,0.46578415081518126,0.5023365647526722,0.005947124594475814,0.09915900230407715,0.5035669898086005
CatBoost,tfidf_char,0.5105633802816901,0.5095543252010185,0.5105633802816901,0.5098315671541209,0.5083271190653741,0.0167041385815453,0.7522182464599609,0.514951528709918
LogisticRegression,tfidf_sublinear,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.04554486274719238,0.5394668158090977
LogisticRegression_L1,tfidf_sublinear,0.477112676056338,0.7510060362173038,0.477112676056338,0.3101881327885318,0.5016778523489933,0.039974424549814924,0.1323392391204834,0.512670892368879
RidgeClassifier,tfidf_sublinear,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.022350072860717773,0.5332214765100671
SGDClassifier,tfidf_sublinear,0.477112676056338,0.5123265297678021,0.477112676056338,0.32501387682996824,0.5008078548347005,0.005855033685512201,0.032659292221069336,0.5008078548347005
MultinomialNB,tfidf_sublinear,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.018597126007080078,0.5337745463584389
ComplementNB,tfidf_sublinear,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.018952131271362305,0.5338056176982351
BernoulliNB,tfidf_sublinear,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.01976299285888672,0.5331531195625155
RandomForest,tfidf_sublinear,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.3246469497680664,0.5367884663186676
ExtraTrees,tfidf_sublinear,0.5475352112676056,0.6540731023556577,0.5475352112676056,0.4231068906078139,0.5249440715883669,0.1263936294207502,0.23501920700073242,0.5252423564504102
GradientBoosting,tfidf_sublinear,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.1579740047454834,0.5311831966194381
LinearSVC,tfidf_sublinear,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.01906585693359375,0.5332214765100671
KNN,tfidf_sublinear,0.48063380281690143,0.5498301660273491,0.48063380281690143,0.3323692520513317,0.5041635595326871,0.027807799336201946,0.12884092330932617,0.5305804126273924
linear_stacking,tfidf_sublinear,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.0953519344329834,0.5332214765100671
ada_boost_tree,tfidf_sublinear,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.03368782997131348,0.5
ada_boost_simple,tfidf_sublinear,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.20724821090698242,0.5
gradient_boost_custom,tfidf_sublinear,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.28015708923339844,0.512670892368879
weighted_ensemble,tfidf_sublinear,0.5580985915492958,0.678593054070054,0.5580985915492958,0.443626910124352,0.5360551826994779,0.16360415488665622,0.9322028160095215,0.5394108873974646
bagging_lr,tfidf_sublinear,0.5563380281690141,0.6650348185768888,0.5563380281690141,0.44255677606307703,0.5343773303504847,0.1535113150671338,0.23856401443481445,0.5378448918717376
bagging_sgd,tfidf_sublinear,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.1925818920135498,0.5428225205070842
calibrated_rf,tfidf_sublinear,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,1.6972179412841797,0.5301640566741238
calibrated_svm,tfidf_sublinear,0.5563380281690141,0.6415201736736207,0.5563380281690141,0.44924287040456773,0.5348993288590604,0.1430638863287274,0.024744749069213867,0.5398086005468556
ovr_nb,tfidf_sublinear,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.014840126037597656,0.5337745463584389
ovr_svm,tfidf_sublinear,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.016137123107910156,0.5323514789957743
feature_selection_lr,tfidf_sublinear,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.02274179458618164,0.5394668158090977
feature_selection_rf,tfidf_sublinear,0.5545774647887324,0.6523209358874458,0.5545774647887324,0.4414863782331925,0.5326994780014914,0.14377813299686729,0.772756814956665,0.5398210290827741
stress_focused_ensemble,tfidf_sublinear,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.15393614768981934,0.533749689286602
XGBoost,tfidf_sublinear,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.05768918991088867,0.512670892368879
LightGBM,tfidf_sublinear,0.48063380281690143,0.5355086105401492,0.48063380281690143,0.3378605643878156,0.50381556052697,0.02236547349192252,0.09682369232177734,0.507394978871489
CatBoost,tfidf_sublinear,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.3270118236541748,0.5419338801889136
LogisticRegression,hybrid_char_word,0.5264084507042254,0.5263263446351794,0.5264084507042254,0.5263657692855997,0.5251677852348993,0.05034464408561875,0.10989189147949219,0.5183383047477007
LogisticRegression_L1,hybrid_char_word,0.5246478873239436,0.5153022300469483,0.5246478873239436,0.459418471738648,0.5076559781257768,0.021132882529452668,0.08092904090881348,0.4951466567238379
RidgeClassifier,hybrid_char_word,0.5264084507042254,0.5256904224402915,0.5264084507042254,0.5259175447699505,0.524471787223465,0.04904517136147409,0.08617782592773438,0.5244717872234651
SGDClassifier,hybrid_char_word,0.46830985915492956,0.454895599638811,0.46830985915492956,0.3442073950626977,0.4899826000497141,-0.04217595607914274,0.0952613353729248,0.48998260004971417
MultinomialNB,hybrid_char_word,0.5105633802816901,0.5062678825245048,0.5105633802816901,0.5041247281299617,0.5048471290082028,0.009955024188304632,0.06982088088989258,0.5049900571712653
ComplementNB,hybrid_char_word,0.5123239436619719,0.5105873181453795,0.5123239436619719,0.5107568524100261,0.5093089734029331,0.018738153149178757,0.07161784172058105,0.5049900571712653
BernoulliNB,hybrid_char_word,0.5193661971830986,0.5111423323783951,0.5193661971830986,0.49233045613359666,0.5080164056674124,0.018048035328250098,0.11752605438232422,0.4981481481481481
RandomForest,hybrid_char_word,0.5193661971830986,0.5137938164392226,0.5193661971830986,0.5068952832977054,0.5114963957245837,0.024243059418345772,0.44814491271972656,0.514261744966443
ExtraTrees,hybrid_char_word,0.5193661971830986,0.5034811748587554,0.5193661971830986,0.44104203676390896,0.5010564255530698,0.0031527887903130248,0.3934211730957031,0.48917474521501364
GradientBoosting,hybrid_char_word,0.5404929577464789,0.5376979001259533,0.5404929577464789,0.5111225311866521,0.528498632861049,0.06528145891063773,0.5715222358703613,0.5322271936365895
LinearSVC,hybrid_char_word,0.5246478873239436,0.5240034981128601,0.5246478873239436,0.5242218385250506,0.5227939348744718,0.0456696784639154,0.07709407806396484,0.5227939348744718
KNN,hybrid_char_word,0.5369718309859155,0.5377325342837244,0.5369718309859155,0.5372175241523708,0.5366268953517276,0.07317607216671355,0.11948394775390625,0.5401068854088988
linear_stacking,hybrid_char_word,0.5105633802816901,0.5134275503140838,0.5105633802816901,0.5103691882984661,0.5121551081282625,0.024329576344213576,0.13062214851379395,0.5121551081282625
ada_boost_tree,hybrid_char_word,0.5176056338028169,0.4719604391052196,0.5176056338028169,0.3862561183183253,0.49502858563261243,-0.02468282716359061,0.0899510383605957,0.494432015908526
ada_boost_simple,hybrid_char_word,0.5158450704225352,0.46357611599616116,0.5158450704225352,0.3853196569124333,0.4933507332836192,-0.03237604868420229,0.18641114234924316,0.4927790206313697
gradient_boost_custom,hybrid_char_word,0.4964788732394366,0.4948711254870998,0.4964788732394366,0.4951780773374381,0.4936863037534178,-0.012692871463887952,0.46727919578552246,0.4977007208550832
weighted_ensemble,hybrid_char_word,0.5387323943661971,0.537178413221263,0.5387323943661971,0.5371474011566997,0.5356947551578424,0.07188256861038272,2.2287509441375732,0.5205132985334328
bagging_lr,hybrid_char_word,0.5299295774647887,0.5301780697221136,0.5299295774647887,0.5300390662572699,0.5290454884414616,0.05806392132890433,0.3252737522125244,0.514050459855829
bagging_sgd,hybrid_char_word,0.5246478873239436,0.5223935073857782,0.5246478873239436,0.5220571691755493,0.5208799403430275,0.04221888122300101,0.1971879005432129,0.5327616206810838
calibrated_rf,hybrid_char_word,0.5422535211267606,0.5430814050972501,0.5422535211267606,0.495548848243823,0.5273924931643053,0.06876384283861427,3.8463761806488037,0.5363845389013174
calibrated_svm,hybrid_char_word,0.5422535211267606,0.5443368933761722,0.5422535211267606,0.49052759720844186,0.526696495152871,0.06894433685166863,0.4094867706298828,0.5239435744469302
ovr_nb,hybrid_char_word,0.5105633802816901,0.5062678825245048,0.5105633802816901,0.5041247281299617,0.5048471290082028,0.009955024188304632,0.06077384948730469,0.5049900571712653
ovr_svm,hybrid_char_word,0.5264084507042254,0.5231162303645753,0.5264084507042254,0.5211421558223247,0.5211657966691524,0.04329050484024196,0.06268692016601562,0.5211657966691524
feature_selection_lr,hybrid_char_word,0.5264084507042254,0.5263263446351794,0.5264084507042254,0.5263657692855997,0.5251677852348993,0.05034464408561875,0.07570910453796387,0.5183383047477007
feature_selection_rf,hybrid_char_word,0.5264084507042254,0.5261639079315191,0.5264084507042254,0.5262715247472937,0.5249937857320408,0.05001648569519102,2.791098117828369,0.5266716380810341
stress_focused_ensemble,hybrid_char_word,0.5193661971830986,0.5191171854750136,0.5193661971830986,0.5192272351524579,0.5179343773303505,0.035889502167160935,0.2122499942779541,0.5051019139945314
XGBoost,hybrid_char_word,0.5193661971830986,0.5120847308228543,0.5193661971830986,0.4981355018078537,0.5092344021874223,0.020244095314937396,0.2944209575653076,0.49363658960974394
LightGBM,hybrid_char_word,0.5176056338028169,0.5048836497244336,0.5176056338028169,0.46578415081518126,0.5023365647526722,0.005947124594475814,0.18195581436157227,0.5035669898086005
CatBoost,hybrid_char_word,0.5088028169014085,0.507702935618893,0.5088028169014085,0.5079870704959983,0.5064752672135222,0.012993643547607832,1.2679250240325928,0.5199167288093463
LogisticRegression,mental_health_focused,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.08327221870422363,0.5394668158090977
LogisticRegression_L1,mental_health_focused,0.477112676056338,0.7510060362173038,0.477112676056338,0.3101881327885318,0.5016778523489933,0.039974424549814924,0.1985788345336914,0.512670892368879
RidgeClassifier,mental_health_focused,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.038832902908325195,0.5332214765100671
SGDClassifier,mental_health_focused,0.477112676056338,0.5123265297678021,0.477112676056338,0.32501387682996824,0.5008078548347005,0.005855033685512201,0.048825979232788086,0.5008078548347005
MultinomialNB,mental_health_focused,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.028178930282592773,0.5337745463584389
ComplementNB,mental_health_focused,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.0282590389251709,0.5338056176982351
BernoulliNB,mental_health_focused,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.025021076202392578,0.5331531195625155
RandomForest,mental_health_focused,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.3676009178161621,0.5367884663186676
ExtraTrees,mental_health_focused,0.5475352112676056,0.6540731023556577,0.5475352112676056,0.4231068906078139,0.5249440715883669,0.1263936294207502,0.2584269046783447,0.5252423564504102
GradientBoosting,mental_health_focused,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.1792008876800537,0.5311831966194381
LinearSVC,mental_health_focused,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.02249908447265625,0.5332214765100671
KNN,mental_health_focused,0.48063380281690143,0.5498301660273491,0.48063380281690143,0.3323692520513317,0.5041635595326871,0.027807799336201946,0.06975483894348145,0.5305804126273924
linear_stacking,mental_health_focused,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.05451822280883789,0.5332214765100671
ada_boost_tree,mental_health_focused,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.031842947006225586,0.5
ada_boost_simple,mental_health_focused,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.12383413314819336,0.5
gradient_boost_custom,mental_health_focused,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.2408750057220459,0.512670892368879
weighted_ensemble,mental_health_focused,0.5580985915492958,0.678593054070054,0.5580985915492958,0.443626910124352,0.5360551826994779,0.16360415488665622,0.49904417991638184,0.5394108873974646
bagging_lr,mental_health_focused,0.5563380281690141,0.6650348185768888,0.5563380281690141,0.44255677606307703,0.5343773303504847,0.1535113150671338,0.1390068531036377,0.5378448918717376
bagging_sgd,mental_health_focused,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.10008907318115234,0.5428225205070842
calibrated_rf,mental_health_focused,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,1.1774771213531494,0.5301640566741238
calibrated_svm,mental_health_focused,0.5563380281690141,0.6415201736736207,0.5563380281690141,0.44924287040456773,0.5348993288590604,0.1430638863287274,0.02165389060974121,0.5398086005468556
ovr_nb,mental_health_focused,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.013052225112915039,0.5337745463584389
ovr_svm,mental_health_focused,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.014437675476074219,0.5323514789957743
feature_selection_lr,mental_health_focused,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.01982426643371582,0.5394668158090977
feature_selection_rf,mental_health_focused,0.5545774647887324,0.6523209358874458,0.5545774647887324,0.4414863782331925,0.5326994780014914,0.14377813299686729,0.5704400539398193,0.5398210290827741
stress_focused_ensemble,mental_health_focused,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.1244959831237793,0.533749689286602
